1.648,0.60,,,,,,,,,,,,,
1.656,0.54,,,,,,,,,,,,,
1.664,0.37,,,,,,,,,,,,,
1.672,0.16,,,,,,,,,,,,,
1.68,0.10,,,,,,,,,,,,,
1.688,0.07,,,,,,,,,,,,,
1.696,0.05,,,,,,,,,,,,,
1.704,0.03,,,,,,,,,,,,,
1.712,0.03,,,,,,,,,,,,,
1.72,0.01,,,,,,,,,,,,,
1.728,0.01,,,,,,,,,,,,,
1.736,1.00,,,,,,,,,,,,,
1.744,0.85,,,,,,,,,,,,,
1.752,0.53,,,,,,,,,,,,,
1.76,0.21,,,,,,,,,,,,,
1.768,0.08,,,,,,,,,,,,,
1.776,0.12,,,,,,,,,,,,,
1.784,0.12,,,,,,,,,,,,,
1.792,0.10,,,,,,,,,,,,,
1.8,0.09,,,,,,,,,,,,,
1.808,0.08,,,,,,,,,,,,,
1.816,0.07,,,,,,,,,,,,,
1.824,0.06,,,,,,,,,,,,,
1.832,0.07,,,,,,,,,,,,,
1.84,0.06,,,,,,,,,,,,,
1.848,0.06,,,,,,,,,,,,,
1.856,0.06,,,,,,,,,,,,,
1.864,0.08,,,,,,,,,,,,,
1.872,0.10,,,,,,,,,,,,,
1.88,0.10,,,,,,,,,,,,,
1.888,0.13,,,,,,,,,,,,,
1.896,0.17,,,,,,,,,,,,,
1.904,0.19,,,,,,,,,,,,,
1.912,0.22,,,,,,,,,,,,,
1.92,0.25,,,,,,,,,,,,,
1.928,0.29,,,,,,,,,,,,,
1.936,0.33,,,,,,,,,,,,,
1.944,0.36,,,,,,,,,,,,,
1.952,0.38,,,,,,,,,,,,,
1.96,0.42,,,,,,,,,,,,,
1.968,0.42,,,,,,,,,,,,,
1.976,0.42,,,,,,,,,,,,,
1.984,0.42,,,,,,,,,,,,,
1.992,0.42,,,,,,,,,,,,,
2,0.41,,,,,,,,,,,,,
2.008,0.39,,,,,,,,,,,,,
2.016,0.37,,,,,,,,,,,,,
2.024,0.36,,,,,,,,,,,,,
2.032,0.33,,,,,,,,,,,,,
2.04,0.31,,,,,,,,,,,,,
2.048,0.28,,,,,,,,,,,,,
2.056,0.27,,,,,,,,,,,,,
2.064,0.25,,,,,,,,,,,,,
2.072,0.23,,,,,,,,,,,,,
2.08,0.23,,,,,,,,,,,,,
2.088,0.24,,,,,,,,,,,,,
2.096,0.25,,,,,,,,,,,,,
2.104,0.30,,,,,,,,,,,,,
2.112,0.32,,,,,,,,,,,,,
2.12,0.34,,,,,,,,,,,,,
2.128,0.34,,,,,,,,,,,,,
2.136,0.31,,,,,,,,,,,,,
2.144,0.26,,,,,,,,,,,,,
2.152,0.23,,,,,,,,,,,,,
2.16,0.22,,,,,,,,,,,,,
2.168,0.23,,,,,,,,,,,,,
2.176,0.23,,,,,,,,,,,,,
2.184,0.22,,,,,,,,,,,,,
2.192,0.23,,,,,,,,,,,,,
2.2,0.23,,,,,,,,,,,,,
2.208,0.23,,,,,,,,,,,,,
2.216,0.23,,,,,,,,,,,,,
2.224,0.22,,,,,,,,,,,,,
2.232,0.29,,,,,,,,,,,,,
2.24,0.54,,,,,,,,,,,,,
2.248,0.85,,,,,,,,,,,,,
2.256,0.94,,,,,,,,,,,,,
2.264,0.65,,,,,,,,,,,,,
2.272,0.28,,,,,,,,,,,,,
2.28,0.06,,,,,,,,,,,,,
2.288,0.00,,,,,,,,,,,,,
2.296,0.08,,,,,,,,,,,,,
2.304,0.14,,,,,,,,,,,,,
2.312,0.13,,,,,,,,,,,,,
2.32,0.12,,,,,,,,,,,,,
2.328,0.12,,,,,,,,,,,,,
2.336,0.11,,,,,,,,,,,,,
2.344,0.11,,,,,,,,,,,,,
2.352,0.11,,,,,,,,,,,,,
2.36,0.91,,,,,,,,,,,,,
2.368,1.00,,,,,,,,,,,,,
2.376,0.88,,,,,,,,,,,,,
2.384,0.47,,,,,,,,,,,,,
2.392,0.26,,,,,,,,,,,,,
2.4,0.17,,,,,,,,,,,,,
2.408,0.16,,,,,,,,,,,,,
2.416,0.13,,,,,,,,,,,,,
2.424,0.13,,,,,,,,,,,,,
2.432,0.12,,,,,,,,,,,,,
2.44,0.12,,,,,,,,,,,,,
2.448,0.10,,,,,,,,,,,,,
2.456,0.11,,,,,,,,,,,,,
2.464,0.10,,,,,,,,,,,,,
2.472,0.10,,,,,,,,,,,,,
2.48,0.09,,,,,,,,,,,,,
2.488,0.09,,,,,,,,,,,,,
2.496,0.07,,,,,,,,,,,,,
2.504,0.08,,,,,,,,,,,,,
2.512,0.06,,,,,,,,,,,,,
2.52,0.07,,,,,,,,,,,,,
2.528,0.06,,,,,,,,,,,,,
2.536,0.08,,,,,,,,,,,,,
2.544,0.08,,,,,,,,,,,,,
2.552,0.10,,,,,,,,,,,,,
2.56,0.10,,,,,,,,,,,,,
2.568,0.13,,,,,,,,,,,,,
2.576,0.14,,,,,,,,,,,,,
2.584,0.16,,,,,,,,,,,,,
2.592,0.17,,,,,,,,,,,,,
2.6,0.18,,,,,,,,,,,,,
2.608,0.16,,,,,,,,,,,,,
2.616,0.16,,,,,,,,,,,,,
2.624,0.15,,,,,,,,,,,,,
2.632,0.17,,,,,,,,,,,,,
2.64,0.15,,,,,,,,,,,,,
2.648,0.16,,,,,,,,,,,,,
2.656,0.15,,,,,,,,,,,,,
2.664,0.16,,,,,,,,,,,,,
2.672,0.15,,,,,,,,,,,,,
2.68,0.16,,,,,,,,,,,,,
2.688,0.16,,,,,,,,,,,,,
2.696,0.17,,,,,,,,,,,,,
2.704,0.16,,,,,,,,,,,,,
2.712,0.18,,,,,,,,,,,,,
2.72,0.17,,,,,,,,,,,,,
2.728,0.21,,,,,,,,,,,,,
2.736,0.26,,,,,,,,,,,,,
2.744,0.36,,,,,,,,,,,,,
2.752,0.44,,,,,,,,,,,,,
2.76,0.54,,,,,,,,,,,,,
2.768,0.62,,,,,,,,,,,,,
2.776,0.70,,,,,,,,,,,,,
2.784,0.72,,,,,,,,,,,,,
2.792,0.67,,,,,,,,,,,,,
2.8,0.62,,,,,,,,,,,,,
2.808,0.59,,,,,,,,,,,,,
2.816,0.56,,,,,,,,,,,,,
2.824,0.60,,,,,,,,,,,,,
2.832,0.51,,,,,,,,,,,,,
2.84,0.32,,,,,,,,,,,,,
2.848,0.15,,,,,,,,,,,,,
2.856,0.10,,,,,,,,,,,,,
2.864,0.07,,,,,,,,,,,,,
2.872,0.06,,,,,,,,,,,,,
2.88,0.03,,,,,,,,,,,,,
2.888,0.03,,,,,,,,,,,,,
2.896,0.02,,,,,,,,,,,,,
2.904,0.02,,,,,,,,,,,,,
2.912,1.00,,,,,,,,,,,,,
2.92,0.93,,,,,,,,,,,,,
2.928,0.52,,,,,,,,,,,,,
2.936,0.24,,,,,,,,,,,,,
2.944,0.16,,,,,,,,,,,,,
2.952,0.12,,,,,,,,,,,,,
2.96,0.10,,,,,,,,,,,,,
2.968,0.08,,,,,,,,,,,,,
2.976,0.08,,,,,,,,,,,,,
2.984,0.06,,,,,,,,,,,,,
2.992,0.06,,,,,,,,,,,,,
3,0.05,,,,,,,,,,,,,
3.008,0.05,,,,,,,,,,,,,
3.016,0.04,,,,,,,,,,,,,
3.024,0.04,,,,,,,,,,,,,
3.032,0.02,,,,,,,,,,,,,
3.04,0.03,,,,,,,,,,,,,
3.048,0.01,,,,,,,,,,,,,
3.056,0.02,,,,,,,,,,,,,
3.064,0.00,,,,,,,,,,,,,
3.072,0.01,,,,,,,,,,,,,
3.08,0.00,,,,,,,,,,,,,
3.088,0.01,,,,,,,,,,,,,
3.096,0.01,,,,,,,,,,,,,
3.104,0.03,,,,,,,,,,,,,
3.112,0.03,,,,,,,,,,,,,
3.12,0.06,,,,,,,,,,,,,
3.128,0.08,,,,,,,,,,,,,
3.136,0.10,,,,,,,,,,,,,
3.144,0.13,,,,,,,,,,,,,
3.152,0.17,,,,,,,,,,,,,
3.16,0.19,,,,,,,,,,,,,
3.168,0.20,,,,,,,,,,,,,
3.176,0.20,,,,,,,,,,,,,
3.184,0.20,,,,,,,,,,,,,
3.192,0.19,,,,,,,,,,,,,
3.2,0.19,,,,,,,,,,,,,
3.208,0.19,,,,,,,,,,,,,
3.216,0.19,,,,,,,,,,,,,
3.224,0.18,,,,,,,,,,,,,
3.232,0.19,,,,,,,,,,,,,
3.24,0.18,,,,,,,,,,,,,
3.248,0.19,,,,,,,,,,,,,
3.256,0.18,,,,,,,,,,,,,
3.264,0.19,,,,,,,,,,,,,
3.272,0.17,,,,,,,,,,,,,
3.28,0.19,,,,,,,,,,,,,
3.288,0.17,,,,,,,,,,,,,
3.296,0.19,,,,,,,,,,,,,
3.304,0.18,,,,,,,,,,,,,
3.312,0.19,,,,,,,,,,,,,
3.32,0.18,,,,,,,,,,,,,
3.328,0.19,,,,,,,,,,,,,
3.336,0.19,,,,,,,,,,,,,
3.344,0.19,,,,,,,,,,,,,
3.352,0.19,,,,,,,,,,,,,
3.36,0.20,,,,,,,,,,,,,
3.368,0.19,,,,,,,,,,,,,
3.376,0.20,,,,,,,,,,,,,
3.384,0.19,,,,,,,,,,,,,
3.392,0.21,,,,,,,,,,,,,
3.4,0.20,,,,,,,,,,,,,
3.408,0.21,,,,,,,,,,,,,
3.416,0.21,,,,,,,,,,,,,
3.424,0.21,,,,,,,,,,,,,
3.432,0.22,,,,,,,,,,,,,
3.44,0.25,,,,,,,,,,,,,
3.448,0.26,,,,,,,,,,,,,
3.456,0.32,,,,,,,,,,,,,
3.464,0.39,,,,,,,,,,,,,
3.472,0.48,,,,,,,,,,,,,
3.48,0.53,,,,,,,,,,,,,
3.488,0.59,,,,,,,,,,,,,
3.496,0.66,,,,,,,,,,,,,
3.504,0.73,,,,,,,,,,,,,
3.512,0.81,,,,,,,,,,,,,
3.52,0.78,,,,,,,,,,,,,
3.528,0.70,,,,,,,,,,,,,
3.536,0.68,,,,,,,,,,,,,
3.544,0.66,,,,,,,,,,,,,
3.552,0.69,,,,,,,,,,,,,
3.56,0.72,,,,,,,,,,,,,
3.568,0.71,,,,,,,,,,,,,
3.576,0.52,,,,,,,,,,,,,
3.584,0.27,,,,,,,,,,,,,
3.592,0.15,,,,,,,,,,,,,
3.6,0.12,,,,,,,,,,,,,
3.608,0.09,,,,,,,,,,,,,
3.616,0.08,,,,,,,,,,,,,
3.624,0.07,,,,,,,,,,,,,
3.632,0.07,,,,,,,,,,,,,
3.64,0.05,,,,,,,,,,,,,
3.648,0.05,,,,,,,,,,,,,
3.656,0.04,,,,,,,,,,,,,
3.664,0.04,,,,,,,,,,,,,
3.672,1.00,,,,,,,,,,,,,
3.68,0.92,,,,,,,,,,,,,
3.688,0.33,,,,,,,,,,,,,
3.696,0.13,,,,,,,,,,,,,
3.704,0.11,,,,,,,,,,,,,
3.712,0.08,,,,,,,,,,,,,
3.72,0.08,,,,,,,,,,,,,
3.728,0.06,,,,,,,,,,,,,
3.736,0.05,,,,,,,,,,,,,
3.744,0.04,,,,,,,,,,,,,
3.752,0.07,,,,,,,,,,,,,
3.76,0.06,,,,,,,,,,,,,
3.768,0.06,,,,,,,,,,,,,
3.776,0.04,,,,,,,,,,,,,
3.784,0.06,,,,,,,,,,,,,
3.792,0.06,,,,,,,,,,,,,
3.8,0.07,,,,,,,,,,,,,
3.808,0.05,,,,,,,,,,,,,
3.816,0.06,,,,,,,,,,,,,
3.824,0.06,,,,,,,,,,,,,
3.832,0.08,,,,,,,,,,,,,
3.84,0.08,,,,,,,,,,,,,
3.848,0.08,,,,,,,,,,,,,
3.856,0.08,,,,,,,,,,,,,
3.864,0.13,,,,,,,,,,,,,
3.872,0.12,,,,,,,,,,,,,
3.88,0.16,,,,,,,,,,,,,
3.888,0.14,,,,,,,,,,,,,
3.896,0.14,,,,,,,,,,,,,
3.904,0.12,,,,,,,,,,,,,
3.912,0.11,,,,,,,,,,,,,
3.92,0.11,,,,,,,,,,,,,
3.928,0.11,,,,,,,,,,,,,
3.936,0.08,,,,,,,,,,,,,
3.944,0.09,,,,,,,,,,,,,
3.952,0.07,,,,,,,,,,,,,
3.96,0.09,,,,,,,,,,,,,
3.968,0.07,,,,,,,,,,,,,
3.976,0.09,,,,,,,,,,,,,
3.984,0.07,,,,,,,,,,,,,
3.992,0.07,,,,,,,,,,,,,
4,0.06,,,,,,,,,,,,,
4.008,0.07,,,,,,,,,,,,,
4.016,0.05,,,,,,,,,,,,,
4.024,0.07,,,,,,,,,,,,,
4.032,0.06,,,,,,,,,,,,,
4.04,0.09,,,,,,,,,,,,,
4.048,0.07,,,,,,,,,,,,,
4.056,0.07,,,,,,,,,,,,,
4.064,0.07,,,,,,,,,,,,,
4.072,0.08,,,,,,,,,,,,,
4.08,0.07,,,,,,,,,,,,,
4.088,0.11,,,,,,,,,,,,,
4.096,0.09,,,,,,,,,,,,,
4.104,0.11,,,,,,,,,,,,,
4.112,0.12,,,,,,,,,,,,,
4.12,0.11,,,,,,,,,,,,,
4.128,0.08,,,,,,,,,,,,,
4.136,0.09,,,,,,,,,,,,,
4.144,0.07,,,,,,,,,,,,,
4.152,0.08,,,,,,,,,,,,,
4.16,0.04,,,,,,,,,,,,,
4.168,0.05,,,,,,,,,,,,,
4.176,0.04,,,,,,,,,,,,,
4.184,0.06,,,,,,,,,,,,,
4.192,0.07,,,,,,,,,,,,,
4.2,0.06,,,,,,,,,,,,,
4.208,0.04,,,,,,,,,,,,,
4.216,0.05,,,,,,,,,,,,,
4.224,0.20,,,,,,,,,,,,,
4.232,0.55,,,,,,,,,,,,,
4.24,0.77,,,,,,,,,,,,,
4.248,0.53,,,,,,,,,,,,,
4.256,0.09,,,,,,,,,,,,,
4.264,0.05,,,,,,,,,,,,,
4.272,0.02,,,,,,,,,,,,,
4.28,0.04,,,,,,,,,,,,,
4.288,0.03,,,,,,,,,,,,,
4.296,0.01,,,,,,,,,,,,,
4.304,0.00,,,,,,,,,,,,,
4.312,0.05,,,,,,,,,,,,,
4.32,0.03,,,,,,,,,,,,,
4.328,0.04,,,,,,,,,,,,,
4.336,0.03,,,,,,,,,,,,,
4.344,0.04,,,,,,,,,,,,,
4.352,0.04,,,,,,,,,,,,,
4.36,0.07,,,,,,,,,,,,,
4.368,0.28,,,,,,,,,,,,,
4.376,0.23,,,,,,,,,,,,,
4.384,0.07,,,,,,,,,,,,,
4.392,0.04,,,,,,,,,,,,,
4.4,0.15,,,,,,,,,,,,,
4.408,0.23,,,,,,,,,,,,,
4.416,0.18,,,,,,,,,,,,,
4.424,0.18,,,,,,,,,,,,,
4.432,0.17,,,,,,,,,,,,,
4.44,0.15,,,,,,,,,,,,,
4.448,0.16,,,,,,,,,,,,,
4.456,0.14,,,,,,,,,,,,,
4.464,0.14,,,,,,,,,,,,,
4.472,0.13,,,,,,,,,,,,,
4.48,0.14,,,,,,,,,,,,,
4.488,0.14,,,,,,,,,,,,,
4.496,0.17,,,,,,,,,,,,,
4.504,0.18,,,,,,,,,,,,,
4.512,0.21,,,,,,,,,,,,,
4.52,0.23,,,,,,,,,,,,,
4.528,0.26,,,,,,,,,,,,,
4.536,0.29,,,,,,,,,,,,,
4.544,0.32,,,,,,,,,,,,,
4.552,0.33,,,,,,,,,,,,,
4.56,0.36,,,,,,,,,,,,,
4.568,0.37,,,,,,,,,,,,,
4.576,0.37,,,,,,,,,,,,,
4.584,0.35,,,,,,,,,,,,,
4.592,0.33,,,,,,,,,,,,,
4.6,0.31,,,,,,,,,,,,,
4.608,0.29,,,,,,,,,,,,,
4.616,0.26,,,,,,,,,,,,,
4.624,0.24,,,,,,,,,,,,,
4.632,0.21,,,,,,,,,,,,,
4.64,0.20,,,,,,,,,,,,,
4.648,0.18,,,,,,,,,,,,,
4.656,0.18,,,,,,,,,,,,,
4.664,0.18,,,,,,,,,,,,,
4.672,0.18,,,,,,,,,,,,,
4.68,0.19,,,,,,,,,,,,,
4.688,0.18,,,,,,,,,,,,,
4.696,0.20,,,,,,,,,,,,,
4.704,0.20,,,,,,,,,,,,,
4.712,0.20,,,,,,,,,,,,,
4.72,0.21,,,,,,,,,,,,,
4.728,0.21,,,,,,,,,,,,,
4.736,0.22,,,,,,,,,,,,,
4.744,0.19,,,,,,,,,,,,,
4.752,0.20,,,,,,,,,,,,,
4.76,0.19,,,,,,,,,,,,,
4.768,0.19,,,,,,,,,,,,,
4.776,0.19,,,,,,,,,,,,,
4.784,0.18,,,,,,,,,,,,,
4.792,0.17,,,,,,,,,,,,,
4.8,0.17,,,,,,,,,,,,,
4.808,0.15,,,,,,,,,,,,,
4.816,0.17,,,,,,,,,,,,,
4.824,0.14,,,,,,,,,,,,,
4.832,0.16,,,,,,,,,,,,,
4.84,0.15,,,,,,,,,,,,,
4.848,0.16,,,,,,,,,,,,,
4.856,0.16,,,,,,,,,,,,,
4.864,0.19,,,,,,,,,,,,,
4.872,0.19,,,,,,,,,,,,,
4.88,0.18,,,,,,,,,,,,,
4.888,0.18,,,,,,,,,,,,,
4.896,0.18,,,,,,,,,,,,,
4.904,0.16,,,,,,,,,,,,,
4.912,0.17,,,,,,,,,,,,,
4.92,0.15,,,,,,,,,,,,,
4.928,0.16,,,,,,,,,,,,,
4.936,0.15,,,,,,,,,,,,,
4.944,0.14,,,,,,,,,,,,,
4.952,0.13,,,,,,,,,,,,,
4.96,0.15,,,,,,,,,,,,,
4.968,0.15,,,,,,,,,,,,,
4.976,0.16,,,,,,,,,,,,,
4.984,0.14,,,,,,,,,,,,,
4.992,0.16,,,,,,,,,,,,,
5,0.15,,,,,,,,,,,,,
5.008,0.18,,,,,,,,,,,,,
5.016,0.18,,,,,,,,,,,,,
5.024,0.18,,,,,,,,,,,,,
5.032,0.17,,,,,,,,,,,,,
5.04,0.17,,,,,,,,,,,,,
5.048,0.16,,,,,,,,,,,,,
5.056,0.16,,,,,,,,,,,,,
5.064,0.15,,,,,,,,,,,,,
5.072,0.15,,,,,,,,,,,,,
5.08,0.15,,,,,,,,,,,,,
5.088,0.15,,,,,,,,,,,,,
5.096,0.14,,,,,,,,,,,,,
5.104,0.14,,,,,,,,,,,,,
5.112,0.24,,,,,,,,,,,,,
5.12,0.52,,,,,,,,,,,,,
5.128,0.77,,,,,,,,,,,,,
5.136,1.00,,,,,,,,,,,,,
5.144,0.94,,,,,,,,,,,,,
5.152,0.71,,,,,,,,,,,,,
5.16,0.27,,,,,,,,,,,,,
5.168,0.20,,,,,,,,,,,,,
5.176,0.15,,,,,,,,,,,,,
5.184,0.14,,,,,,,,,,,,,
5.192,0.09,,,,,,,,,,,,,
5.2,0.08,,,,,,,,,,,,,
5.208,0.05,,,,,,,,,,,,,
5.216,0.05,,,,,,,,,,,,,
5.224,0.04,,,,,,,,,,,,,
5.232,0.03,,,,,,,,,,,,,
5.24,0.02,,,,,,,,,,,,,
5.248,0.01,,,,,,,,,,,,,
5.256,0.00,,,,,,,,,,,,,
5.264,0.02,,,,,,,,,,,,,
5.272,1.00,,,,,,,,,,,,,
5.28,0.82,,,,,,,,,,,,,
5.288,0.58,,,,,,,,,,,,,
5.296,0.31,,,,,,,,,,,,,
5.304,0.17,,,,,,,,,,,,,
5.312,0.18,,,,,,,,,,,,,
5.32,0.18,,,,,,,,,,,,,
5.328,0.16,,,,,,,,,,,,,
