Time,Signal
1.56,0.6845471059286876
1.57,0.7705132427757901
1.58,0.8443279255020154
1.59,0.9048270524660195
1.6,0.9510565162951533
1.61,0.982287250728689
1.62,0.9980267284282717
1.6300000000000001,0.9980267284282716
1.6400000000000001,0.9822872507286887
1.6500000000000001,0.9510565162951539
1.6600000000000001,0.9048270524660187
1.67,0.8443279255020163
1.68,0.7705132427757911
1.69,0.6845471059286887
1.7,0.5877852522924738
1.71,0.48175367410171666
1.72,0.3681245526846801
1.73,0.24868988716485424
1.74,0.1253332335643044
1.75,8.572527594031472e-16
1.76,-0.12533323356430268
1.77,-0.24868988716485257
1.78,-0.3681245526846785
1.79,-0.4817536741017151
1.8,-0.5877852522924725
1.81,-0.6845471059286875
1.82,-0.77051324277579
1.83,-0.8443279255020154
1.84,-0.9048270524660195
1.85,-0.9510565162951533
1.86,-0.982287250728689
1.87,-0.9980267284282717
1.8800000000000001,-0.9980267284282716
1.8900000000000001,-0.9822872507286887
1.9000000000000001,-0.9510565162951539
1.9100000000000001,-0.9048270524660187
1.92,-0.8443279255020163
1.93,-0.7705132427757913
1.94,-0.6845471059286888
1.95,-0.5877852522924739
1.96,-0.4817536741017167
1.97,-0.3681245526846802
1.98,-0.24868988716485435
1.99,-0.1253332335643045
2.0,-9.797174393178826e-16
2.0100000000000002,0.1253332335643061
2.02,0.24868988716485246
2.0300000000000002,0.36812455268467836
2.04,0.48175367410171505
2.05,0.5877852522924695
2.06,0.6845471059286874
2.07,0.7705132427757877
2.08,0.8443279255020153
2.09,0.9048270524660179
2.1,0.9510565162951533
2.11,0.9822872507286884
2.12,0.9980267284282717
2.13,0.9980267284282718
2.14,0.9822872507286887
2.15,0.9510565162951539
2.16,0.9048270524660188
2.17,0.8443279255020164
2.18,0.770513242775789
2.19,0.684547105928689
2.2,0.5877852522924711
2.21,0.4817536741017168
2.22,0.368124552684677
2.23,0.24868988716485446
2.24,0.1253332335643011
2.25,1.102182119232618e-15
2.2600000000000002,-0.12533323356430598
2.27,-0.24868988716485232
2.2800000000000002,-0.36812455268467825
2.29,-0.48175367410171493
2.3000000000000003,-0.5877852522924751
2.31,-0.6845471059286873
2.32,-0.7705132427757876
2.33,-0.8443279255020152
2.34,-0.9048270524660178
2.35,-0.9510565162951532
2.36,-0.9822872507286883
2.37,-0.9980267284282717
2.38,-0.9980267284282718
2.39,-0.9822872507286887
2.4,-0.951056516295154
2.41,-0.9048270524660188
2.42,-0.8443279255020165
2.43,-0.7705132427757891
2.44,-0.684547105928689
2.45,-0.5877852522924712
2.46,-0.48175367410171693
2.47,-0.3681245526846771
2.48,-0.2486898871648546
2.49,-0.12533323356430123
2.5,-1.2246467991473533e-15
2.5100000000000002,0.12533323356430584
2.52,0.2486898871648522
2.5300000000000002,0.36812455268467814
2.54,0.4817536741017148
2.5500000000000003,0.587785252292475
2.56,0.6845471059286898
2.57,0.7705132427757853
2.58,0.8443279255020152
2.59,0.9048270524660192
2.6,0.9510565162951532
2.61,0.9822872507286883
2.62,0.9980267284282713
2.63,0.9980267284282718
2.64,0.9822872507286882
2.65,0.9510565162951551
2.66,0.9048270524660189
2.67,0.8443279255020146
2.68,0.7705132427757891
2.69,0.6845471059286891
2.7,0.5877852522924742
2.71,0.48175367410171704
2.72,0.3681245526846739
2.73,0.24868988716485815
2.74,0.12533323356430134
2.75,4.899825157862589e-15
2.7600000000000002,-0.12533323356430573
2.77,-0.24868988716485554
2.7800000000000002,-0.36812455268467803
2.79,-0.4817536741017147
2.8000000000000003,-0.587785252292472
2.81,-0.6845471059286872
2.82,-0.7705132427757875
2.83,-0.8443279255020132
2.84,-0.9048270524660177
2.85,-0.9510565162951542
2.86,-0.9822872507286876
2.87,-0.9980267284282716
2.88,-0.9980267284282716
2.89,-0.9822872507286888
2.9,-0.951056516295154
2.91,-0.9048270524660205
2.92,-0.8443279255020166
2.93,-0.770513242775787
2.94,-0.6845471059286918
2.95,-0.5877852522924714
2.96,-0.48175367410171405
2.97,-0.3681245526846773
2.98,-0.24868988716485482
2.99,-0.12533323356430498
3.0,-1.4695761589768238e-15
3.0100000000000002,0.12533323356430912
3.02,0.248689887164852
3.0300000000000002,0.3681245526846812
3.04,0.4817536741017115
3.0500000000000003,0.5877852522924748
3.06,0.6845471059286896
3.0700000000000003,0.7705132427757896
3.08,0.8443279255020151
3.09,0.9048270524660192
3.1,0.9510565162951531
3.11,0.9822872507286883
3.12,0.9980267284282713
3.13,0.9980267284282718
3.14,0.9822872507286882
3.15,0.9510565162951552
3.16,0.904827052466019
3.17,0.8443279255020147
3.18,0.7705132427757894
3.19,0.6845471059286893
3.2,0.5877852522924744
3.21,0.48175367410171727
3.22,0.36812455268467414
3.23,0.24868988716485838
3.24,0.1253332335643016
3.25,-1.9606728399089416e-15
3.2600000000000002,-0.12533323356430548
3.27,-0.2486898871648553
3.2800000000000002,-0.3681245526846778
3.29,-0.4817536741017145
3.3000000000000003,-0.5877852522924718
3.31,-0.684547105928687
3.3200000000000003,-0.7705132427757918
3.33,-0.8443279255020131
3.34,-0.9048270524660176
3.35,-0.9510565162951542
3.36,-0.9822872507286876
3.37,-0.9980267284282716
3.38,-0.9980267284282716
3.39,-0.9822872507286888
3.4,-0.9510565162951541
3.41,-0.9048270524660206
3.42,-0.8443279255020167
3.43,-0.7705132427757871
3.44,-0.684547105928692
3.45,-0.5877852522924716
3.46,-0.48175367410171427
3.47,-0.3681245526846776
3.48,-0.24868988716485507
3.49,-0.12533323356430523
3.5,-1.7145055188062944e-15
3.5100000000000002,0.1253332335643089
3.52,0.24868988716485174
3.5300000000000002,0.368124552684681
3.54,0.48175367410171127
3.5500000000000003,0.5877852522924746
3.56,0.6845471059286894
3.5700000000000003,0.7705132427757895
3.58,0.8443279255020149
3.59,0.9048270524660191
3.6,0.951056516295153
3.61,0.9822872507286882
3.62,0.9980267284282713
3.63,0.9980267284282718
3.64,0.9822872507286882
3.65,0.9510565162951552
3.66,0.9048270524660191
3.67,0.8443279255020149
3.68,0.7705132427757895
3.69,0.6845471059286894
3.7,0.5877852522924746
3.71,0.4817536741017175
3.72,0.36812455268467437
3.73,0.24868988716485863
3.74,0.12533323356430184
3.75,5.3896838775215305e-15
3.7600000000000002,-0.12533323356430523
3.77,-0.24868988716485507
3.7800000000000002,-0.3681245526846776
3.79,-0.48175367410171427
3.8000000000000003,-0.5877852522924716
3.81,-0.6845471059286867
3.8200000000000003,-0.7705132427757917
3.83,-0.844327925502013
3.84,-0.9048270524660175
3.85,-0.9510565162951541
3.86,-0.9822872507286875
3.87,-0.9980267284282716
3.88,-0.9980267284282716
3.89,-0.9822872507286889
3.9,-0.9510565162951542
3.91,-0.9048270524660207
3.92,-0.8443279255020169
3.93,-0.7705132427757873
3.94,-0.6845471059286922
3.95,-0.5877852522924718
3.96,-0.4817536741017145
3.97,-0.3681245526846778
3.98,-0.2486898871648553
3.99,-0.12533323356430548
4.0,-1.959434878635765e-15
4.01,0.1253332335643016
4.0200000000000005,0.24868988716485838
4.03,0.36812455268468075
4.04,0.48175367410171105
4.05,0.5877852522924687
4.0600000000000005,0.6845471059286893
4.07,0.7705132427757894
4.08,0.8443279255020147
4.09,0.904827052466019
4.1,0.9510565162951508
4.11,0.9822872507286895
4.12,0.9980267284282713
4.13,0.9980267284282718
4.14,0.9822872507286896
4.15,0.9510565162951531
4.16,0.9048270524660192
4.17,0.8443279255020151
4.18,0.7705132427757941
4.19,0.6845471059286845
4.2,0.5877852522924748
4.21,0.4817536741017177
4.22,0.3681245526846812
4.23,0.24868988716485196
4.24,0.12533323356430207
4.25,-1.4708141202500005e-15
4.26,-0.12533323356429796
4.2700000000000005,-0.2486898871648617
4.28,-0.3681245526846773
4.29,-0.48175367410171405
4.3,-0.5877852522924714
4.3100000000000005,-0.6845471059286918
4.32,-0.7705132427757915
4.33,-0.8443279255020129
4.34,-0.9048270524660175
4.3500000000000005,-0.951056516295154
4.36,-0.9822872507286888
4.37,-0.9980267284282716
4.38,-0.9980267284282716
4.39,-0.9822872507286903
4.4,-0.9510565162951521
4.41,-0.9048270524660208
4.42,-0.844327925502017
4.43,-0.7705132427757919
4.44,-0.6845471059286872
4.45,-0.587785252292472
4.46,-0.4817536741017147
4.47,-0.36812455268468464
4.48,-0.24868988716484866
4.49,-0.12533323356430573
4.5,-2.204364238465236e-15
4.51,0.12533323356430134
4.5200000000000005,0.24868988716485815
4.53,0.36812455268468053
4.54,0.4817536741017108
4.55,0.5877852522924685
4.5600000000000005,0.6845471059286891
4.57,0.7705132427757891
4.58,0.8443279255020146
4.59,0.9048270524660189
4.6000000000000005,0.9510565162951551
4.61,0.9822872507286895
4.62,0.9980267284282713
4.63,0.9980267284282719
4.64,0.9822872507286896
4.65,0.9510565162951532
4.66,0.9048270524660192
4.67,0.8443279255020152
4.68,0.7705132427757944
4.69,0.6845471059286846
4.7,0.587785252292475
4.71,0.48175367410171793
4.72,0.3681245526846814
4.73,0.2486898871648522
4.74,0.12533323356430232
4.75,5.879542597180472e-15
4.76,-0.1253332335642977
4.7700000000000005,-0.24868988716486148
4.78,-0.3681245526846771
4.79,-0.4817536741017138
4.8,-0.5877852522924712
4.8100000000000005,-0.6845471059286916
4.82,-0.7705132427757914
4.83,-0.8443279255020126
4.84,-0.9048270524660174
4.8500000000000005,-0.951056516295154
4.86,-0.9822872507286887
4.87,-0.9980267284282716
4.88,-0.9980267284282717
4.89,-0.9822872507286903
4.9,-0.9510565162951521
4.91,-0.9048270524660209
4.92,-0.8443279255020172
4.93,-0.7705132427757921
4.94,-0.6845471059286873
4.95,-0.5877852522924722
4.96,-0.48175367410171493
4.97,-0.36812455268468486
4.98,-0.24868988716484888
4.99,-0.12533323356430598
