Time,Signal
0.4025,0.46963394624355237
0.405,-0.7781152949374365
0.40750000000000003,1.033087390569087
0.41000000000000003,-0.8922779910659194
0.41250000000000003,0.7778174593052385
0.41500000000000004,-0.22811529493745475
0.4175,-0.0673338126214403
0.42,0.6828909039220199
0.4225,-0.7922376901288681
0.425,1.1
0.4275,-0.7922376901288473
0.43,0.6828909039219826
0.4325,-0.0673338126213947
0.435,-0.22811529493744437
0.4375,0.7778174593051908
0.44,-0.8922779910659162
0.4425,1.0330873905690885
0.445,-0.7781152949374429
0.4475,0.46963394624356214
0.45,1.0837458448752608e-15
0.4525,-0.4696339462435637
0.455,0.7781152949374439
0.4575,-1.033087390569089
0.46,0.8922779910659159
0.4625,-0.7778174593052295
0.465,0.22811529493744268
0.4675,0.06733381262139657
0.47000000000000003,-0.6828909039219843
0.47250000000000003,0.7922376901288481
0.47500000000000003,-1.1
0.47750000000000004,0.7922376901288672
0.48,-0.6828909039219264
0.4825,0.06733381262132582
0.485,0.22811529493751054
0.4875,-0.77781745930524
0.49,0.8922779910659201
0.4925,-1.0330873905690865
0.495,0.7781152949374351
0.4975,-0.4696339462435508
0.5,-1.3836032907818737e-14
0.5025000000000001,0.46963394624357535
0.505,-0.7781152949374515
0.5075000000000001,1.033087390569091
0.51,-0.8922779910659115
0.5125,0.7778174593051398
0.515,-0.22811529493748484
0.5175,-0.06733381262146546
0.52,0.6828909039219485
0.5225,-0.7922376901288797
0.525,1.1
0.5275,-0.7922376901288356
0.53,0.682890903921962
0.5325,-0.06733381262136937
0.535,-0.22811529493746904
0.5375,0.7778174593052088
0.54,-0.8922779910659066
0.5425,1.0330873905690936
0.545,-0.7781152949374613
0.5475,0.4696339462435898
0.55,-3.061037025792585e-14
0.5525,-0.46963394624363664
0.555,0.7781152949374252
0.5575,-1.0330873905691016
0.56,0.8922779910659255
0.5625,-0.7778174593051712
0.5650000000000001,0.22811529493752658
0.5675,0.06733381262142174
0.5700000000000001,-0.682890903921913
0.5725,0.7922376901288597
0.5750000000000001,-1.1
0.5775,0.7922376901288557
0.58,-0.6828909039219058
0.5825,0.0673338126214131
0.585,0.22811529493753457
0.5875,-0.7778174593051774
0.59,0.8922779910659276
0.5925,-1.0330873905691
0.595,0.77811529493742
0.5975,-0.4696339462436295
0.6,-3.934060703370569e-14
0.6025,0.4696339462435977
0.605,-0.7781152949374665
0.6075,1.033087390569095
0.61,-0.8922779910659043
0.6125,0.7778174593052026
0.615,-0.22811529493746063
0.6175,-0.06733381262137801
0.62,0.6828909039219692
0.6225,-0.7922376901288397
0.625,1.1
0.6275000000000001,-0.7922376901288757
0.63,0.6828909039219414
0.6325000000000001,-0.0673338126214568
0.635,-0.22811529493749283
0.6375000000000001,0.7778174593051459
0.64,-0.8922779910659144
0.6425,1.0330873905690896
0.645,-0.7781152949374462
0.6475,0.4696339462435678
0.65,-5.105796132038897e-15
0.6525,-0.46963394624365934
0.655,0.7781152949374408
0.6575,-1.0330873905691056
0.66,0.8922779910659177
0.6625,-0.7778174593051532
0.665,0.22811529493750238
0.6675,0.06733381262144725
0.67,-0.6828909039219335
0.6725,0.7922376901288712
0.675,-1.1
0.6775,0.7922376901288442
0.68,-0.6828909039219772
0.6825,0.0673338126213879
0.685,0.22811529493745109
0.6875,-0.7778174593051955
0.6900000000000001,0.892277991065901
0.6925,-1.0330873905690967
0.6950000000000001,0.7781152949374726
0.6975,-0.46963394624360677
0.7000000000000001,4.955219929778349e-14
0.7025,0.46963394624362037
0.705,-0.7781152949374821
0.7075,1.033087390569099
0.71,-0.8922779910658964
0.7125,0.7778174593051846
0.715,-0.22811529493743637
0.7175,-0.06733381262140352
0.72,0.6828909039219897
0.7225,-0.7922376901288513
0.725,1.1
0.7275,-0.7922376901288641
0.73,0.682890903921921
0.7325,-0.06733381262143161
0.735,-0.22811529493751703
0.7375,0.777817459305164
0.74,-0.8922779910659222
0.7425,1.0330873905691034
0.745,-0.7781152949374313
0.7475,0.46963394624364574
0.75,2.1109320729608156e-14
0.7525000000000001,-0.4696339462435814
0.755,0.7781152949374558
0.7575000000000001,-1.0330873905690923
0.76,0.8922779910659098
0.7625000000000001,-0.7778174593052156
0.765,0.22811529493747812
0.7675000000000001,0.06733381262135982
0.77,-0.6828909039219542
0.7725,0.7922376901288828
0.775,-1.1
0.7775,0.7922376901288325
0.78,-0.6828909039219565
0.7825,0.06733381262136272
0.785,0.2281152949374753
0.7875,-0.777817459305214
0.79,0.8922779910659089
0.7925,-1.0330873905690927
0.795,0.7781152949374576
0.7975,-0.4696339462435841
0.8,2.333708243613643e-14
0.8025,0.4696339462436431
0.805,-0.7781152949374296
0.8075,1.033087390569103
0.81,-0.8922779910659232
0.8125,0.777817459305166
0.8150000000000001,-0.22811529493751992
0.8175,-0.0673338126214287
0.8200000000000001,0.6828909039219185
0.8225,-0.7922376901288628
0.8250000000000001,1.1
0.8275,-0.7922376901288526
0.8300000000000001,0.6828909039219921
0.8325,-0.06733381262140645
0.835,-0.22811529493754124
0.8375,0.7778174593051825
0.84,-0.89227799106593
0.8425,1.0330873905690994
0.845,-0.7781152949374163
0.8475,0.4696339462436231
0.85,4.661389485549511e-14
0.8525,-0.4696339462436041
0.855,0.7781152949374709
0.8575,-1.0330873905690956
0.86,0.892277991065902
0.8625,-0.7778174593051976
0.865,0.22811529493745394
0.8675,0.06733381262138498
0.87,-0.6828909039219746
0.8725,0.7922376901288428
0.875,-1.1
0.8775000000000001,0.7922376901288726
0.88,-0.682890903921936
0.8825000000000001,0.06733381262144983
0.885,0.22811529493749955
0.8875000000000001,-0.7778174593051511
0.89,0.8922779910659168
0.8925000000000001,-1.033087390569106
0.895,0.7781152949374419
0.8975,-0.4696339462435614
0.9,-2.1674916897505217e-15
0.9025,0.4696339462436657
0.905,-0.7781152949374447
0.9075,1.0330873905691063
0.91,-0.8922779910659153
0.9125,0.777817459305148
0.915,-0.22811529493749566
0.9175,-0.0673338126214539
0.92,0.6828909039219389
0.9225,-0.7922376901288744
0.925,1.1
0.9275,-0.792237690128841
0.93,0.6828909039219715
0.9325,-0.06733381262138094
0.935,-0.22811529493745775
0.9375,0.7778174593052005
0.9400000000000001,-0.8922779910659033
0.9425,1.0330873905690954
0.9450000000000001,-0.7781152949374681
0.9475,0.4696339462436004
0.9500000000000001,-4.227891147599407e-14
0.9525,-0.4696339462436261
0.9550000000000001,0.7781152949374184
0.9575,-1.0330873905690996
0.96,0.892277991065859
0.9625,-0.7778174593052598
0.965,0.22811529493732197
0.9675,0.0673338126212979
0.97,-0.6828909039220872
0.9725,0.7922376901288026
0.975,-1.1
0.9775,0.7922376901288093
0.98,-0.6828909039219153
0.9825,0.06733381262131238
0.985,0.22811529493752372
0.9875,-0.7778174593052496
0.99,0.8922779910659241
0.9925,-1.0330873905690843
0.995,0.7781152949374269
0.9975,-0.46963394624353805
1.0,-2.7672065815637474e-14
1.0025,0.4696339462435864
1.0050000000000001,-0.778115294937459
1.0075,1.033087390569093
1.01,-0.8922779910659074
1.0125,0.7778174593052104
1.0150000000000001,-0.22811529493747146
1.0175,-0.06733381262136645
1.02,0.6828909039219597
1.0225,-0.7922376901288343
1.025,1.1
1.0275,-0.792237690128881
1.03,0.6828909039220431
1.0325,-0.06733381262124381
1.035,-0.22811529493758972
1.0375,0.7778174593051378
1.04,-0.8922779910658755
1.0425,1.0330873905690743
1.045,-0.7781152949373864
1.0475,0.4696339462436783
1.05,-1.3046117507172316e-13
1.0525,-0.46963394624364874
1.055,0.7781152949375015
1.0575,-1.0330873905690694
1.06,0.8922779910658857
1.0625,-0.7778174593051614
1.065,0.22811529493740587
1.0675000000000001,0.06733381262121077
1.07,-0.6828909039220161
1.0725,0.7922376901288659
1.075,-1.1
1.0775000000000001,0.7922376901288495
1.08,-0.6828909039219867
1.0825,0.06733381262139981
1.085,0.22811529493743982
1.0875000000000001,-0.7778174593051868
1.09,0.8922779910658973
1.0925,-1.0330873905690987
1.095,0.7781152949374794
1.0975,-0.46963394624341476
1.1,6.12207405158517e-14
1.1025,0.4696339462435085
1.105,-0.7781152949375421
1.1075,1.0330873905691136
1.11,-0.8922779910659341
1.1125,0.7778174593052732
1.115,-0.2281152949373395
1.1175,-0.06733381262150456
1.12,0.6828909039218882
1.1225,-0.7922376901287942
1.125,1.1
1.1275,-0.7922376901288177
1.1300000000000001,0.6828909039221143
1.1325,-0.06733381262133058
1.135,-0.2281152949375062
1.1375,0.7778174593052367
1.1400000000000001,-0.8922779910658488
1.1425,1.0330873905690876
1.145,-0.7781152949374375
1.1475,0.46963394624355503
1.1500000000000001,-2.193539814032123e-13
1.1525,-0.46963394624357085
1.155,0.778115294937449
1.1575,-1.0330873905690892
1.16,0.8922779910658433
1.1625,-0.7778174593052243
1.165,0.2281152949374894
1.1675,0.06733381262134855
1.17,-0.682890903922128
1.1725,0.7922376901288257
1.175,-1.1
1.1775,0.7922376901287862
1.18,-0.6828909039218743
1.1825,0.06733381262148658
1.185,0.22811529493735636
1.1875,-0.7778174593052856
1.19,0.8922779910659396
1.1925000000000001,-1.0330873905691118
1.195,0.7781152949375305
1.1975,-0.4696339462434927
1.2,-7.868121406741138e-14
1.2025000000000001,0.46963394624343063
1.205,-0.7781152949374895
1.2075,1.0330873905691003
1.21,-0.8922779910658918
1.2125000000000001,0.7778174593053362
1.215,-0.22811529493742305
1.2175,-0.06733381262141712
1.22,0.6828909039220005
1.2225,-0.7922376901288575
1.225,1.1
1.2275,-0.7922376901288579
1.23,0.6828909039220019
1.2325,-0.0673338126211928
1.235,-0.22811529493742272
1.2375,0.7778174593051738
1.24,-0.8922779910658912
1.2425,1.0330873905690665
1.245,-0.77811529493749
1.2475,0.46963394624363297
1.25,1.4792164862328283e-13
1.2525,-0.4696339462436941
1.2550000000000001,0.7781152949373965
1.2575,-1.0330873905690758
1.26,0.8922779910658699
1.2625,-0.7778174593051254
1.2650000000000001,0.22811529493757288
1.2675,0.06733381262126112
1.27,-0.6828909039220569
1.2725,0.792237690128889
1.2750000000000001,-1.1
1.2775,0.7922376901288263
1.28,-0.6828909039219455
1.2825,0.0673338126213488
1.285,0.22811529493748828
1.2875,-0.7778174593052227
1.29,0.892277991065913
1.2925,-1.0330873905690907
1.295,0.778115294937448
1.2975,-0.469633946243572
1.3,1.0211592264077794e-14
1.3025,0.46963394624355387
1.305,-0.7781152949375721
1.3075,1.0330873905690872
1.31,-0.8922779910659197
1.3125,0.7778174593052372
1.315,-0.22811529493729107
1.3175000000000001,-0.06733381262132969
1.32,0.6828909039219293
1.3225,-0.7922376901288175
1.325,1.1
1.3275000000000001,-0.7922376901288981
1.33,0.682890903922073
1.3325,-0.06733381262128023
1.335,-0.22811529493755378
1.3375000000000001,0.7778174593051109
1.34,-0.8922779910658646
1.3425,1.0330873905690796
1.345,-0.7781152949374075
1.3475,0.46963394624351107
1.35,-1.6834483315143842e-13
1.3525,-0.4696339462436162
1.355,0.7781152949374791
1.3575,-1.033087390569097
1.36,0.8922779910658978
1.3625,-0.7778174593051882
1.365,0.22811529493744098
1.3675,0.0673338126213989
1.37,-0.6828909039219858
1.3725,0.7922376901288491
1.375,-1.1
1.3775,0.792237690128763
1.3800000000000001,-0.6828909039220166
1.3825,0.06733381262143623
1.385,0.22811529493740396
1.3875,-0.7778174593053218
1.3900000000000001,0.8922779910658862
1.3925,-1.0330873905691038
1.395,0.7781152949375005
1.3975,-0.46963394624344873
1.4000000000000001,9.910439859556698e-14
1.4025,0.469633946243476
1.405,-0.7781152949375196
1.4075,1.0330873905691083
1.41,-0.8922779910658771
1.4125,0.7778174593053
1.415,-0.22811529493737454
1.4175,-0.0673338126214675
1.42,0.6828909039220417
1.4225,-0.7922376901287773
1.425,1.1
1.4275,-0.7922376901288348
1.43,0.6828909039219606
1.4325,-0.06733381262136767
1.435,-0.22811529493747032
1.4375,0.77781745930521
1.44,-0.8922779910659069
1.4425000000000001,1.0330873905690927
1.445,-0.77811529493746
1.4475,0.469633946243589
1.45,1.9893079687505672e-13
1.4525000000000001,-0.4696339462435383
1.455,0.7781152949374266
1.4575,-1.0330873905690838
1.46,0.8922779910658554
1.4625000000000001,-0.7778174593052511
1.465,0.22811529493752444
1.4675,0.0673338126213115
1.47,-0.6828909039220982
1.4725,0.7922376901289124
1.475,-1.1
1.4775,0.7922376901288032
1.48,-0.6828909039219042
1.4825,0.06733381262129845
1.485,0.22811529493732047
1.4875,-0.7778174593052588
1.49,0.8922779910659288
1.4925,-1.0330873905690827
1.495,0.778115294937553
1.4975,-0.46963394624352667
1.5,-4.221864145921631e-14
1.5025,0.4696339462435992
1.5050000000000001,-0.7781152949374671
1.5075,1.033087390569095
1.51,-0.8922779910659039
1.5125,0.7778174593052002
1.5150000000000001,-0.22811529493745808
1.5175,-0.06733381262138005
1.52,0.6828909039219706
1.5225,-0.7922376901288407
1.5250000000000001,1.1
1.5275,-0.7922376901288749
1.53,0.6828909039220318
1.5325,-0.0673338126212299
1.5350000000000001,-0.22811529493738686
1.5375,0.777817459305148
1.54,-0.8922779910658802
1.5425,1.0330873905690716
1.545,-0.7781152949373774
1.5475,0.4696339462436669
1.55,-1.159145994281443e-13
1.5525,-0.46963394624366156
1.555,0.7781152949375091
1.5575,-1.0330873905690707
1.56,0.8922779910658821
1.5625,-0.7778174593051512
1.565,0.22811529493739252
1.5675000000000001,0.06733381262122405
1.57,-0.682890903922027
1.5725,0.7922376901288722
1.575,-1.1
1.5775000000000001,0.7922376901288434
1.58,-0.6828909039219754
1.5825,0.0673338126213859
1.585,0.2281152949374524
1.5875000000000001,-0.777817459305197
1.59,0.892277991065902
1.5925,-1.033087390569096
1.595,0.7781152949374704
1.5975000000000001,-0.4696339462436046
1.6,4.667416487227286e-14
1.6025,0.46963394624352134
1.605,-0.7781152949375496
1.6075,1.033087390569116
1.61,-0.8922779910659305
1.6125,0.777817459305263
1.615,-0.22811529493732613
1.6175,-0.06733381262151783
1.62,0.6828909039218994
1.6225,-0.7922376901288005
1.625,1.1
1.6275,-0.7922376901288116
1.6300000000000001,0.6828909039221029
1.6325,-0.0673338126213173
1.635,-0.22811529493751875
1.6375,0.7778174593052469
1.6400000000000001,-0.8922779910658535
1.6425,1.033087390569085
1.645,-0.7781152949374299
1.6475,0.46963394624354365
1.6500000000000001,-2.0480740575963346e-13
1.6525,-0.4696339462435837
1.655,0.7781152949374565
1.6575,-1.0330873905690918
1.6600000000000001,0.8922779910659089
1.6625,-0.777817459305214
1.665,0.228115294937476
1.6675,0.06733381262136183
1.67,-0.6828909039221394
1.6725,0.792237690128832
1.675,-1.1
1.6775,0.7922376901287801
1.68,-0.682890903921863
1.6825,0.0673338126214733
1.685,0.22811529493736893
1.6875,-0.7778174593052959
1.69,0.8922779910659445
1.6925000000000001,-1.0330873905691091
1.695,0.778115294937523
1.6975,-0.4696339462434813
1.7,-9.322778971099022e-14
1.7025000000000001,0.469633946243442
1.705,-0.7781152949374971
1.7075,1.033087390569103
1.71,-0.8922779910658882
1.7125000000000001,0.7778174593053258
1.715,-0.22811529493741048
1.7175,-0.0673338126214304
1.72,0.6828909039220118
1.7225000000000001,-0.7922376901287603
1.725,1.1
1.7275,-0.7922376901288515
1.73,0.6828909039219906
1.7325,-0.06733381262117952
1.735,-0.22811529493743526
1.7375,0.7778174593051841
1.74,-0.8922779910658948
1.7425,1.0330873905690636
1.745,-0.7781152949374824
1.7475,0.46963394624362154
1.75,-6.49054511763704e-14
1.7525,-0.4696339462437055
1.7550000000000001,0.778115294937404
1.7575,-1.0330873905690787
1.76,0.8922779910658664
1.7625,-0.7778174593051151
1.7650000000000001,0.22811529493756033
1.7675,0.0673338126212744
1.77,-0.6828909039220682
1.7725,0.7922376901288953
1.7750000000000001,-1.1
1.7775,0.79223769012882
1.78,-0.6828909039219342
1.7825,0.06733381262133552
1.7850000000000001,0.22811529493728544
1.7875,-0.777817459305233
1.79,0.8922779910659165
1.7925,-1.033087390569088
1.795,0.7781152949374406
1.7975,-0.4696339462435592
1.8,-4.334983379501043e-15
1.8025,0.4696339462435653
1.805,-0.7781152949375796
1.8075,1.0330873905690898
1.81,-0.8922779910659149
1.8125,0.7778174593052269
1.815,-0.2281152949372785
1.8175000000000001,-0.06733381262134297
1.82,0.6828909039219406
1.8225,-0.7922376901288236
1.825,1.1
1.8275000000000001,-0.7922376901288917
1.83,0.6828909039220616
1.8325,-0.06733381262126695
1.835,-0.2281152949375672
1.8375000000000001,0.7778174593051213
1.84,-0.8922779910658681
1.8425,1.033087390569077
1.845,-0.7781152949374
1.8475000000000001,0.4696339462436994
1.85,-1.5379825750785958e-13
1.8525,-0.46963394624362764
1.855,0.7781152949374865
1.8575,-1.0330873905690998
1.86,0.8922779910658931
1.8625,-0.777817459305178
1.865,0.22811529493742844
1.8675,0.06733381262141218
1.87,-0.682890903921997
1.8725,0.7922376901288553
1.875,-1.1
1.8775,0.7922376901287567
1.8800000000000001,-0.6828909039220052
1.8825,0.06733381262142296
1.885,0.22811529493741733
1.8875,-0.777817459305332
1.8900000000000001,0.8922779910658899
1.8925,-1.0330873905691014
1.895,0.778115294937493
1.8975,-0.4696339462434359
1.9000000000000001,8.455782295198814e-14
1.9025,0.46963394624348737
1.905,-0.7781152949375285
1.9075,1.033087390569111
1.9100000000000001,-0.8922779910659416
1.9125,0.7778174593052898
1.915,-0.22811529493736205
1.9175,-0.06733381262125682
1.92,0.682890903922237
1.9225,-0.7922376901287835
1.925,1.1
1.9275,-0.7922376901287251
1.93,0.6828909039217659
1.9325,-0.06733381262157896
1.935,-0.2281152949372675
1.9375,0.7778174593053809
1.94,-0.8922779910659807
1.9425000000000001,1.033087390569127
1.945,-0.7781152949375861
1.9475,0.46963394624337357
1.95,2.1347737251863556e-13
1.9525000000000001,-0.4696339462433471
1.955,0.778115294937569
1.9575,-1.033087390569122
1.96,0.8922779910658507
1.9625000000000001,-0.7778174593054016
1.965,0.2281152949372956
1.9675,0.06733381262154998
1.97,-0.6828909039221095
1.9725000000000001,0.7922376901287118
1.975,-1.1
1.9775,0.7922376901287969
1.98,-0.6828909039218933
1.9825000000000002,0.06733381262128582
1.985,0.2281152949375501
1.9875,-0.7778174593052691
1.99,0.8922779910659323
1.9925,-1.0330873905690814
1.995,0.7781152949374119
1.9975,-0.46963394624351384
2.0,-5.534413163127495e-14
2.0025,0.46963394624361066
2.005,-0.7781152949374773
2.0075,1.0330873905690965
2.0100000000000002,-0.8922779910658981
2.0125,0.7778174593051919
2.015,-0.22811529493744553
2.0175,-0.06733381262139398
2.02,0.6828909039219819
2.0225,-0.7922376901288468
2.025,1.1
2.0275,-0.7922376901286619
2.0300000000000002,0.6828909039220206
2.0325,-0.06733381262144182
2.035,-0.22811529493740024
2.0375,0.7778174593051583
2.04,-0.892277991065885
2.0425,1.0330873905691045
2.045,-0.7781152949375035
2.0475,0.4696339462432503
2.05,3.5337932710189867e-13
2.0525,-0.46963394624347177
2.055,0.7781152949373829
2.0575,-1.033087390569072
2.06,0.8922779910659489
2.0625,-0.7778174593053017
2.065,0.22811529493716287
2.0675,0.06733381262168711
2.07,-0.6828909039222218
2.0725000000000002,0.7922376901287749
2.075,-1.1
2.0775,0.7922376901289402
2.08,-0.6828909039221486
2.0825,0.06733381262114738
2.085,0.2281152949376812
2.0875,-0.7778174593053689
2.09,0.8922779910659758
2.0925000000000002,-1.0330873905691278
2.095,0.7781152949375981
2.0975,-0.46963394624379434
2.1,2.609223501434463e-13
2.1025,0.4696339462437353
2.105,-0.7781152949375585
2.1075,1.0330873905691176
2.11,-0.8922779910658579
2.1125,0.7778174593050909
2.115,-0.22811529493774438
2.1175,-0.06733381262108133
2.12,0.6828909039220947
2.1225,-0.7922376901289099
2.125,1.1
2.1275,-0.7922376901288053
2.13,0.6828909039219087
2.1325,-0.06733381262130272
2.1350000000000002,-0.22811529493709964
2.1375,0.7778174593052563
2.14,-0.8922779910659285
2.1425,1.033087390569082
2.145,-0.7781152949374224
2.1475,0.46963394624353083
2.15,3.711284532717742e-14
2.1525,-0.46963394624359367
2.1550000000000002,0.778115294937464
2.1575,-1.0330873905690945
2.16,0.8922779910659052
2.1625,-0.7778174593052037
2.165,0.22811529493746263
2.1675,0.06733381262137511
2.17,-0.6828909039219667
2.1725,0.7922376901288384
2.1750000000000003,-1.1
2.1775,0.7922376901288771
2.18,-0.6828909039220358
2.1825,0.06733381262145938
2.185,0.22811529493738147
2.1875,-0.7778174593051455
2.19,0.8922779910658789
2.1925,-1.0330873905690368
2.195,0.7781152949372468
2.1975000000000002,-0.46963394624366966
2.2,1.224414810317034e-13
2.2025,0.4696339462434548
2.205,-0.7781152949373723
2.2075,1.0330873905690687
2.21,-0.8922779910658144
2.2125,0.777817459304993
2.215,-0.22811529493718247
2.2175000000000002,-0.06733381262121846
2.22,0.6828909039218396
2.2225,-0.7922376901287664
2.225,1.1
2.2275,-0.7922376901287421
2.23,0.6828909039217959
2.2325,-0.0673338126211656
2.235,-0.22811529493766328
2.2375000000000003,0.7778174593050327
2.24,-0.8922779910658293
2.2425,1.033087390569131
2.245,-0.7781152949376086
2.2475,0.46963394624340615
2.25,1.755937144389203e-13
2.2525,-0.4696339462437183
2.255,0.7781152949375479
2.2575,-1.0330873905691143
2.2600000000000002,0.8922779910660023
2.2625,-0.7778174593054273
2.265,0.22811529493733151
2.2675,0.06733381262151225
2.27,-0.6828909039220795
2.2725,0.7922376901289016
2.275,-1.1
2.2775,0.7922376901288136
2.2800000000000002,-0.6828909039222908
2.2825,0.06733381262132224
2.285,0.2281152949375142
2.2875,-0.7778174593052434
2.29,0.8922779910659201
2.2925,-1.0330873905690854
2.295,0.778115294937433
2.2975,-0.4696339462435478
2.3000000000000003,4.387079628064246e-13
2.3025,0.46963394624357946
2.305,-0.7781152949374534
2.3075,1.0330873905690912
2.31,-0.8922779910659113
2.3125,0.7778174593052166
2.315,-0.22811529493748223
2.3175,-0.06733381262135689
2.32,0.6828909039223194
2.3225000000000002,-0.7922376901288295
2.325,1.1
2.3275,-0.7922376901288856
2.33,0.6828909039220509
2.3325,-0.0673338126214776
2.335,-0.22811529493736354
2.3375,0.7778174593054541
2.34,-0.892277991066011
2.3425000000000002,1.0330873905691085
2.345,-0.7781152949375274
2.3475,0.46963394624368665
2.35,-1.4067276733580096e-13
2.3525,-0.4696339462434378
2.355,0.7781152949376291
2.3575,-1.0330873905691367
2.36,0.8922779910658205
2.3625000000000003,-0.7778174593053295
2.365,0.22811529493763125
2.3675,0.06733381262120024
2.37,-0.6828909039218243
2.3725,0.7922376901287581
2.375,-1.1
2.3775,0.7922376901287506
2.38,-0.6828909039218111
2.3825,0.06733381262118382
2.3850000000000002,0.22811529493721444
2.3875,-0.7778174593050197
2.39,0.8922779910658232
2.3925,-1.033087390569063
2.395,0.7781152949373519
2.3975,-0.46963394624342314
2.4,-1.5736242813482276e-13
2.4025,0.4696339462437013
2.4050000000000002,-0.7781152949372674
2.4075,1.0330873905690423
2.41,-0.8922779910658678
2.4125,0.7778174593051187
2.415,-0.2281152949373495
2.4175,-0.06733381262149533
2.42,0.6828909039220643
2.4225,-0.792237690128893
2.4250000000000003,1.1
2.4275,-0.7922376901290289
2.43,0.6828909039219381
2.4325,-0.06733381262134047
